,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
EpgsA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ebkd1_enzyme_backward_efficiency,0.32049357891082764,645.528,0.01,6.45528,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcta_enzyme_backward_efficiency,0.32049357891082764,281876.1573,0.01,2818.761573,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdd2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrH_enzyme_backward_efficiency,0.32049357891082764,163642.642,0.01,1636.42642,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvE3_enzyme_backward_efficiency,0.32049357891082764,490970.566,0.01,4909.70566,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaldX_enzyme_forward_efficiency,0.32049357891082764,20048.0567,0.01,200.480567,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Elpg_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcvT_enzyme_forward_efficiency,0.32049357891082764,1768.3279,0.01,17.683279,0.32049592801168103,0.3204911337388694,4.794272811636802e-06,1.3555949695859015e-07,0.0007479514609824263
Tnia_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmurF_enzyme_forward_efficiency,0.32049357891082764,14225.757,0.01,142.25757,0.32049422693864926,0.3204929676178381,1.259320811186626e-06,4.426199643318195e-09,0.0001964658411357771
EcdsA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ttyr_enzyme_backward_efficiency,0.32049357891082764,121604.9073,0.01,1216.0490730000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbA_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tgmu_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Epdp2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyoaN_enzyme_backward_efficiency,0.32049357891082764,20048.0567,0.01,200.480567,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiO_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eapt_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049406493169386,0.32049312044108547,9.444906083899696e-07,9.229733311215332e-08,0.0001473493808518328
Tasn_enzyme_backward_efficiency,0.32049357891082764,1322393.5661,0.01,13223.935661,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Takg_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmtnX_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,1.30530193096513e-07,0.00020838677009085523
Takg_enzyme_backward_efficiency,0.32049357891082764,83932.8566,0.01,839.328566,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagA_enzyme_backward_efficiency,0.32049357891082764,11764.6095,0.01,117.646095,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Es14_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EuppS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpB_enzyme_forward_efficiency,0.32049357891082764,96728.602,0.01,967.28602,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,3.9497946892220166e-11,1.1920928955078125e-05
EsacA_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalsD_enzyme_backward_efficiency,0.32049357891082764,9187.4943,0.01,91.874943,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tno2_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TgltT_enzyme_backward_efficiency,0.32049357891082764,98853.3134,0.01,988.533134,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD1_enzyme_forward_efficiency,0.32049357891082764,1804.8755,0.01,18.048755,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tpro_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EpurD_enzyme_backward_efficiency,0.32049357891082764,8568.7852,0.01,85.687852,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ehom_enzyme_backward_efficiency,0.32049357891082764,34833.8545,0.01,348.338545,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargF_enzyme_forward_efficiency,0.32049357891082764,13803.4419,0.01,138.034419,0.3204947129595155,0.3204924327364722,2.2802230432716897e-06,8.259617636640647e-09,0.00035573615094268803
EargJ_enzyme_forward_efficiency,0.32049357891082764,21680.9376,0.01,216.80937600000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epdp4_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TbioY_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
TgamP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Ekbl_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edrm1_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisC2_enzyme_backward_efficiency,0.32049357891082764,13746.1166,0.01,137.461166,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD3_enzyme_backward_efficiency,0.32049357891082764,80512.5798,0.01,805.125798,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TpbuG_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EptsH_enzyme_forward_efficiency,0.32049357891082764,1202886.5174,0.01,12028.865174,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,1.626262414751339e-11,6.10373892390224e-05
EproB_enzyme_forward_efficiency,0.32049357891082764,225877.4682,0.01,2258.774682,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.48452421245813e-11,2.4558230141972138e-05
EptsI_enzyme_forward_efficiency,0.32049357891082764,151041.2918,0.01,1510.412918,0.32050362334206284,0.3204832633416288,2.036000043403874e-05,6.739878940190161e-09,0.003176350756110404
EluxS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH1_enzyme_backward_efficiency,0.32049357891082764,72171.653,0.01,721.71653,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpatA_enzyme_forward_efficiency,0.32049357891082764,139481.9825,0.01,1394.8198250000003,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,1.9667663093693077e-10,8.559561938099453e-05
EmurF_enzyme_backward_efficiency,0.32049357891082764,14225.757,0.01,142.25757,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tser_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EhisC3_enzyme_backward_efficiency,0.32049357891082764,7272.7433,0.01,72.727433,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enar_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroK_enzyme_backward_efficiency,0.32049357891082764,224472.7375,0.01,2244.727375,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcarAB_enzyme_forward_efficiency,0.32049357891082764,198052.7262,0.01,1980.527262,0.32049414593517156,0.3204929676178381,1.1783173334833918e-06,2.974756662257426e-10,0.00018382853994888308
Ee16_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagD_enzyme_backward_efficiency,0.32049357891082764,71926.3951,0.01,719.2639509999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eudk1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etkt2_enzyme_forward_efficiency,0.32049357891082764,13501.9895,0.01,135.019895,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk1_enzyme_forward_efficiency,0.32049357891082764,929.5094,0.01,9.295094,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,8.031911975715621e-08,0.00023294500023282735
Tleu_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EargF_enzyme_backward_efficiency,0.32049357891082764,13803.4419,0.01,138.034419,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrC_enzyme_backward_efficiency,0.32049357891082764,4166.9211,0.01,41.669211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaB_enzyme_backward_efficiency,0.32049357891082764,3292.0612,0.01,32.920612,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmalP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tcys2_enzyme_backward_efficiency,0.32049357891082764,30151.8024,0.01,301.518024,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolE_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapB_enzyme_forward_efficiency,0.32049357891082764,94471.7911,0.01,944.7179110000001,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,2.903813516721177e-10,8.559561938099453e-05
EmenA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TgamP_enzyme_backward_efficiency,0.32049357891082764,1334026.4422,0.01,13340.264422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsirC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurG_enzyme_backward_efficiency,0.32049357891082764,94964.6014,0.01,949.646014,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eqcr_enzyme_forward_efficiency,0.32049357891082764,2838989.867,0.01,28389.898670000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tyfm_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EspeE_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,1.4591308194853854e-07,0.00023294500023282735
EhisI_enzyme_forward_efficiency,0.32049357891082764,57073.749,0.01,570.7374900000001,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.3790499499019088e-10,2.4558230141972138e-05
EmurA_enzyme_forward_efficiency,0.32049357891082764,20829.5967,0.01,208.295967,0.32049398392821615,0.32049312044108547,8.634871306867353e-07,2.0727408771355023e-09,0.0001347120796649388
EfolB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnK_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,2.0744463735664076e-07,0.00033117792080071594
EdeoD1_enzyme_forward_efficiency,0.32049357891082764,1196.9907,0.01,11.969907000000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglmS_enzyme_backward_efficiency,0.32049357891082764,50640.3224,0.01,506.40322399999997,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH2_enzyme_forward_efficiency,0.32049357891082764,119460.3057,0.01,1194.603057,0.3204945509525601,0.3204925091480959,2.041804464170127e-06,8.545953621187356e-10,0.00031854061961382186
EbioI_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmanA_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edra_enzyme_forward_efficiency,0.32049357891082764,753.0404,0.01,7.530404,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TptsG_efficiency,0.32049357891082764,40425.0437030303,0.01,404.25043703030303,0.32293883089225517,0.31802349676326,0.004915334128995141,6.079565633996684e-06,0.766838160330625
Ecmk3_enzyme_backward_efficiency,0.32049357891082764,2688.0632,0.01,26.880632000000002,0.32049390292473845,0.32049319685270916,7.060720292884071e-07,1.3133471513772574e-08,0.00011015384952296668
Eo17_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD1_enzyme_backward_efficiency,0.32049357891082764,1804.8755,0.01,18.048755,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TpyrP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EaspB_enzyme_backward_efficiency,0.32049357891082764,22461.4706,0.01,224.614706,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvE2_enzyme_forward_efficiency,0.32049357891082764,846320.5907,0.01,8463.205907,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,4.5143427050435596e-12,1.1920928955078125e-05
Tack_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Esda_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpupG3_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epdp4_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcti_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaC_enzyme_forward_efficiency,0.32049357891082764,22124.2823,0.01,221.242823,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EileS_enzyme_forward_efficiency,0.32049357891082764,12079.0067,0.01,120.79006700000001,0.32049900614383375,0.3204880008622979,1.1005281535858558e-05,4.555540786254617e-08,0.0017169269932426018
Ecyt_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TchaA_efficiency,0.32049357891082764,1027.221296296296,0.01,10.27221296296296,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagA_enzyme_forward_efficiency,0.32049357891082764,11764.6095,0.01,117.646095,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,3.2475206123541127e-10,1.1920928955078125e-05
EtagE_enzyme_backward_efficiency,0.32049357891082764,12352.4828,0.01,123.524828,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tasp_enzyme_backward_efficiency,0.32049357891082764,94677.8799,0.01,946.778799,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdeoD2_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribD1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurA_enzyme_forward_efficiency,0.32049357891082764,17452.3906,0.01,174.52390599999998,0.3204946319560378,0.3204924327364722,2.1992195655684554e-06,6.300625558908978e-09,0.00034309884975579406
EglpK_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epgi_enzyme_forward_efficiency,0.32049357891082764,150771.0203,0.01,1507.710203,0.3205004642064324,0.3204865490414477,1.391516498472356e-05,4.614668308616454e-09,0.0021708960647531784
Epgi_enzyme_backward_efficiency,0.32049357891082764,150771.0203,0.01,1507.710203,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnasBC_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecyt_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcitH_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcimH1_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ErocA_enzyme_backward_efficiency,0.32049357891082764,9444.7369,0.01,94.447369,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ebkd3_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrF_enzyme_forward_efficiency,0.32049357891082764,13640.3576,0.01,136.403576,0.32049414593517156,0.3204929676178381,1.1783173334833918e-06,4.3192318267498794e-09,0.00018382853994888308
Exxx_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaX1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrB_enzyme_backward_efficiency,0.32049357891082764,215809.2664,0.01,2158.092664,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tnh3b_efficiency,0.32049357891082764,367005.80804183806,0.01,3670.0580804183805,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tdguo_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglcK_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrB_enzyme_backward_efficiency,0.32049357891082764,78563.034,0.01,785.63034,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efbp_enzyme_backward_efficiency,0.32049357891082764,21845.7661,0.01,218.457661,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpS_enzyme_forward_efficiency,0.32049357891082764,44715.3836,0.01,447.153836,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.7601895446819811e-10,2.4558230141972138e-05
Eure_enzyme_forward_efficiency,0.32049357891082764,8255.4952,0.01,82.554952,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,9.043355365769266e-09,0.00023294500023282735
EilvD1_enzyme_forward_efficiency,0.32049357891082764,20028.7275,0.01,200.28727500000002,0.3204955229942925,0.32049159220861156,3.930785680950066e-06,9.812869242317231e-09,0.0006132393813174875
EmtnN_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiD1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysS_enzyme_forward_efficiency,0.32049357891082764,45247.2423,0.01,452.472423,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.7394993970530692e-10,2.4558230141972138e-05
EribAB1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN3_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Th_enzyme_backward_efficiency,0.32049357891082764,2735385.8455,0.01,27353.858454999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Trbs_enzyme_backward_efficiency,0.32049357891082764,333506.6105,0.01,3335.0661050000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epfk_enzyme_backward_efficiency,0.32049357891082764,1123157.0132,0.01,11231.570131999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ea17_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EuppS_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TaraE_enzyme_backward_efficiency,0.32049357891082764,444675.4807,0.01,4446.754807,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tqox_enzyme_forward_efficiency,0.32049357891082764,2818761.5725,0.01,28187.615725,0.320913014918375,0.3200660558762536,0.0008469590421213979,1.5023602038291906e-08,0.13213354304939928
EcitC_enzyme_forward_efficiency,0.32049357891082764,11062.4947,0.01,110.62494699999999,0.3205927271675364,0.320392486332679,0.0002002408348573681,9.050437549921182e-07,0.031239445660326628
EpupG1_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS3_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmalP_enzyme_backward_efficiency,0.32049357891082764,667013.2211,0.01,6670.132211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tado_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Ecdd2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalsS_enzyme_backward_efficiency,0.32049357891082764,10060.6566,0.01,100.606566,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EywjH_enzyme_backward_efficiency,0.32049357891082764,16773.3858,0.01,167.733858,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurF_enzyme_backward_efficiency,0.32049357891082764,20669.9019,0.01,206.69901900000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproA_enzyme_backward_efficiency,0.32049357891082764,31962.988,0.01,319.62988,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Turi_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EpupG2_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhaS_enzyme_backward_efficiency,0.32049357891082764,513.4478,0.01,5.1344780000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TpbuG_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Eutp_enzyme_forward_efficiency,0.32049357891082764,38733.3586,0.01,387.333586,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,1.9274697447487143e-09,0.00023294500023282735
Enrd1_enzyme_forward_efficiency,0.32049357891082764,21951.8062,0.01,219.518062,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,8.9113812077056e-10,6.10373892390224e-05
Tpan_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epta_enzyme_backward_efficiency,0.32049357891082764,191420.5047,0.01,1914.205047,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB_enzyme_backward_efficiency,0.32049357891082764,6302.7527,0.01,63.027527,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eldh_enzyme_backward_efficiency,0.32049357891082764,20048.0567,0.01,200.480567,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalsD_enzyme_forward_efficiency,0.32049357891082764,9187.4943,0.01,91.874943,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsacA_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmleA_enzyme_forward_efficiency,0.32049357891082764,2833271.2362,0.01,28332.712362000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Easd_enzyme_backward_efficiency,0.32049357891082764,18147.5289,0.01,181.475289,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epyc_enzyme_forward_efficiency,0.32049357891082764,71475.5512,0.01,714.7555120000001,0.3205032183246743,0.32048372181137097,1.9496513303352003e-05,1.3638588983243827e-08,0.0030416386764454653
EpssA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
EbioW_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN6_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etdk1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edck2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
